==PROF== Connected to process 252882 (/usr/bin/python3.6)
==PROF== Disconnected from process 252882
"ID","Process ID","Process Name","Host Name","Kernel Name","Kernel Time","Context","Stream","Section Name","Metric Name","Metric Unit","Metric Value"
"0","252882","python3.6","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x128_32x3_nn_align1>(cutlass_80_tensorop_s1688gemm_64x128_32x3_nn_align1::Params)","2021-May-14 20:43:56","1","7","Command line profiler metrics","dram__sectors_read.avg","sector","12,196.90"
"0","252882","python3.6","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x128_32x3_nn_align1>(cutlass_80_tensorop_s1688gemm_64x128_32x3_nn_align1::Params)","2021-May-14 20:43:56","1","7","Command line profiler metrics","dram__sectors_read.max","sector","12,328"
"0","252882","python3.6","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x128_32x3_nn_align1>(cutlass_80_tensorop_s1688gemm_64x128_32x3_nn_align1::Params)","2021-May-14 20:43:56","1","7","Command line profiler metrics","dram__sectors_read.min","sector","12,096"
"0","252882","python3.6","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x128_32x3_nn_align1>(cutlass_80_tensorop_s1688gemm_64x128_32x3_nn_align1::Params)","2021-May-14 20:43:56","1","7","Command line profiler metrics","dram__sectors_read.sum","sector","487,876"
"0","252882","python3.6","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x128_32x3_nn_align1>(cutlass_80_tensorop_s1688gemm_64x128_32x3_nn_align1::Params)","2021-May-14 20:43:56","1","7","Command line profiler metrics","dram__sectors_write.avg","sector","0"
"0","252882","python3.6","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x128_32x3_nn_align1>(cutlass_80_tensorop_s1688gemm_64x128_32x3_nn_align1::Params)","2021-May-14 20:43:56","1","7","Command line profiler metrics","dram__sectors_write.max","sector","0"
"0","252882","python3.6","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x128_32x3_nn_align1>(cutlass_80_tensorop_s1688gemm_64x128_32x3_nn_align1::Params)","2021-May-14 20:43:56","1","7","Command line profiler metrics","dram__sectors_write.min","sector","0"
"0","252882","python3.6","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x128_32x3_nn_align1>(cutlass_80_tensorop_s1688gemm_64x128_32x3_nn_align1::Params)","2021-May-14 20:43:56","1","7","Command line profiler metrics","dram__sectors_write.sum","sector","0"
"0","252882","python3.6","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x128_32x3_nn_align1>(cutlass_80_tensorop_s1688gemm_64x128_32x3_nn_align1::Params)","2021-May-14 20:43:56","1","7","Command line profiler metrics","smsp__sass_thread_inst_executed_op_fadd_pred_on.avg","inst","0"
"0","252882","python3.6","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x128_32x3_nn_align1>(cutlass_80_tensorop_s1688gemm_64x128_32x3_nn_align1::Params)","2021-May-14 20:43:56","1","7","Command line profiler metrics","smsp__sass_thread_inst_executed_op_fadd_pred_on.max","inst","0"
